user_id,clicks,time_spent,purchase_count,page_views,cart_additions,customer_segment,month
16188,4,198,782,65,782,1,Oct
15716,4,223,744,101,744,1,Jul
17101,4,167,815,28,815,1,Nov
12394,2,153,819,26,819,1,Oct
13158,4,224,784,59,784,1,Sep
12886,2,151,770,75,770,1,Oct
14643,2,187,815,30,815,1,Jun
14488,1,1,799,46,799,1,Oct
16698,2,26,840,4,840,1,Apr
14524,9,329,676,161,676,1,Nov
12463,4,188,776,65,776,1,Oct
17457,5,212,826,14,826,1,Aug
16172,5,146,787,52,787,1,Sep
17063,7,268,770,66,770,1,Nov
14511,5,122,784,53,784,1,Nov
15136,4,93,776,61,776,1,Dec
13167,4,125,785,51,785,1,Nov
13028,2,22,798,40,798,1,Nov
13639,1,1,800,39,800,1,Sep
16807,3,128,778,57,778,1,Jul
13611,3,270,766,67,766,1,Sep
16398,2,99,758,75,758,1,Jul
14883,6,193,790,39,790,1,Nov
17158,3,328,778,53,778,1,Nov
16101,1,1,757,76,757,1,Sep
14210,6,265,760,66,760,1,Aug
12372,3,224,794,34,794,1,Sep
14412,2,30,786,43,786,1,Oct
15398,2,62,769,60,769,1,Nov
15341,1,1,812,17,812,1,Sep
16042,5,310,755,68,755,1,Nov
16782,13,355,712,103,712,1,Nov
16918,6,267,721,97,721,1,Oct
14158,1,1,781,41,781,1,Oct
14740,3,86,735,85,735,1,May
14862,2,122,772,47,772,1,Nov
14214,5,246,751,64,751,1,Nov
15950,4,327,729,86,729,1,Nov
17078,2,1,788,28,788,1,Nov
15626,2,254,766,49,766,1,Sep
17671,4,349,772,40,772,1,Nov
12600,10,342,774,32,774,1,Nov
15145,4,244,756,54,756,1,Dec
13456,6,189,765,43,765,1,Nov
15062,4,288,763,47,763,1,Sep
13593,5,227,731,77,731,1,Aug
12528,6,303,756,50,756,1,Nov
17695,2,39,779,30,779,1,Jul
16221,3,330,717,90,717,1,Nov
17961,39,350,560,211,560,2,Nov
13562,3,163,757,50,757,1,Sep
13831,6,353,745,58,745,1,Nov
14665,5,250,740,63,740,1,Oct
13824,5,277,768,34,768,1,Nov
17405,3,149,726,77,726,1,Dec
15549,3,239,698,104,698,1,Sep
14566,1,1,800,4,800,1,Aug
16653,2,55,733,67,733,1,Nov
17723,6,87,792,4,792,1,Aug
13430,2,67,751,48,751,1,Nov
16376,2,8,694,104,694,1,Dec
17083,3,194,772,24,772,1,Aug
14276,3,191,744,52,744,1,Sep
15791,2,160,731,66,731,1,Oct
14815,2,31,744,53,744,1,Nov
14459,1,1,760,37,760,1,Jul
15227,5,280,750,43,750,1,Nov
17800,9,296,736,51,736,1,Nov
13790,1,1,748,45,748,1,Dec
16370,4,142,647,143,647,1,Sep
17759,3,152,708,82,708,1,Nov
17412,7,365,738,48,738,1,Dec
15009,3,12,642,148,642,1,Nov
13330,3,223,751,37,751,1,Sep
14971,3,8,644,144,644,1,Nov
16320,2,40,732,56,732,1,Jun
14075,3,256,754,33,754,1,Dec
13168,4,281,682,102,682,1,Nov
15004,1,1,630,154,630,1,Jul
14035,5,268,739,41,739,1,Nov
16016,8,363,620,156,620,1,Dec
14217,17,364,689,78,689,1,Dec
15111,3,343,710,70,710,1,Nov
14834,6,222,734,43,734,1,Nov
13931,2,185,725,56,725,1,Sep
14856,3,20,714,65,714,1,Nov
12820,4,323,722,55,722,1,Dec
17919,1,1,756,23,756,1,Sep
13583,1,1,725,53,725,1,Jul
17180,4,259,683,91,683,1,Oct
17033,3,273,750,24,750,1,Sep
15608,4,92,714,59,714,1,Nov
12494,7,349,707,63,707,1,Nov
17537,2,273,700,74,700,1,Nov
14113,4,351,745,26,745,1,Dec
17227,6,349,741,28,741,1,Nov
16059,6,301,643,126,643,1,Oct
17105,2,147,693,80,693,1,Jul
15059,9,293,604,161,604,1,Oct
14116,5,101,707,61,707,1,Nov
16036,2,176,716,55,716,1,Sep
16367,2,325,647,123,647,1,Nov
12424,2,1,740,30,740,1,Jun
17806,1,1,727,43,727,1,Nov
12716,2,129,708,60,708,1,Dec
15599,2,177,718,50,718,1,Nov
18177,6,224,710,53,710,1,Nov
14195,2,50,760,7,760,1,May
14698,5,49,615,148,615,1,Dec
17552,4,311,719,43,719,1,Oct
14145,4,170,756,6,756,1,Oct
16085,5,297,636,123,636,1,Nov
14293,4,365,709,51,709,1,Dec
16140,2,305,730,32,730,1,Oct
14389,2,125,729,33,729,1,Oct
14691,5,182,707,50,707,1,Nov
15730,3,140,689,68,689,1,Oct
14152,2,158,711,47,711,1,Sep
17679,2,32,729,29,729,1,Oct
16488,3,115,728,28,728,1,Nov
13363,2,26,710,47,710,1,Nov
16121,2,158,586,170,586,1,Oct
12770,1,1,743,12,743,0,May
17499,1,1,711,40,711,0,Feb
14209,6,321,691,55,691,1,Nov
14662,4,287,602,143,602,1,Nov
14794,7,331,673,68,673,1,Dec
17402,13,364,701,33,701,1,Dec
13614,4,306,570,171,570,1,Nov
15238,3,154,692,49,692,1,Nov
18259,3,341,714,27,714,1,Nov
13763,1,1,728,15,728,0,Oct
16040,3,203,684,57,684,1,Oct
14901,9,361,661,73,661,1,Nov
16270,1,1,688,54,688,0,Dec
15493,5,238,560,177,560,1,Nov
13486,3,76,669,69,669,1,Sep
16842,3,201,693,45,693,1,Aug
13635,1,1,677,62,677,0,Oct
14885,1,1,724,15,724,0,Jul
14050,2,74,689,49,689,1,Nov
14543,16,336,679,43,679,1,Nov
16809,5,239,652,79,652,1,Nov
15707,4,51,605,126,605,1,Nov
17379,1,1,663,71,663,0,Nov
13515,4,175,681,50,681,1,Sep
14948,6,196,673,56,673,1,Nov
15839,3,114,675,56,675,1,Nov
16416,3,29,672,59,672,1,Nov
14410,9,213,571,153,571,1,Sep
15132,5,244,679,49,679,1,Nov
14790,4,236,699,30,699,1,Nov
13564,3,223,661,68,661,1,Jul
17299,4,161,678,50,678,1,Nov
17037,1,1,656,75,656,0,Sep
15402,2,47,694,35,694,1,Jul
14477,4,277,720,7,720,1,Nov
15862,4,365,585,142,585,1,Dec
12701,2,162,678,50,678,1,Sep
15532,4,332,521,205,521,1,Nov
12541,3,251,680,46,680,1,Nov
16533,3,48,612,112,612,1,Nov
15644,4,94,557,166,557,1,Jun
14541,8,260,647,71,647,1,Oct
14000,1,1,710,15,710,0,May
12854,3,239,627,95,627,1,Sep
17828,4,162,667,54,667,1,Nov
14081,2,67,596,126,596,1,Feb
12885,3,60,655,66,655,1,Oct
16494,1,1,675,47,675,0,Feb
17002,3,205,679,41,679,1,Sep
14859,4,191,671,47,671,1,Nov
15376,3,182,619,100,619,1,Oct
12952,4,72,653,64,653,1,Dec
13431,2,21,672,44,672,0,Oct
14918,2,38,675,39,675,0,Aug
12534,1,1,651,63,651,0,Aug
16676,4,303,636,75,636,1,Nov
15232,2,27,686,26,686,0,Aug
14233,4,268,680,30,680,1,Oct
12919,6,161,673,34,673,1,Dec
12997,4,294,664,45,664,1,Nov
17727,1,1,645,66,645,0,Nov
13761,2,129,642,68,642,1,Oct
15456,3,75,660,48,660,1,Mar
13566,2,41,575,134,575,1,Oct
17692,4,232,672,34,672,1,Aug
15133,3,174,680,27,680,1,Aug
14817,2,76,655,52,655,1,May
12676,6,286,670,33,670,1,Nov
12609,3,240,648,57,648,1,Sep
17980,3,193,682,23,682,1,Jun
17633,4,88,644,59,644,1,Nov
12783,6,73,624,76,624,1,Dec
12349,1,1,631,73,631,0,Nov
15104,2,85,637,66,637,1,May
15407,4,271,558,142,558,1,Nov
13822,2,34,611,90,611,0,Dec
16869,4,152,585,113,585,1,Nov
17109,6,203,589,107,589,1,Nov
15787,3,35,540,156,540,0,Nov
16094,4,207,647,48,647,1,Nov
12526,3,93,632,64,632,1,Dec
13328,1,1,680,17,680,0,Jan
12781,2,221,671,25,671,1,Oct
15569,5,228,666,27,666,1,Aug
13984,5,339,679,14,679,1,Nov
17588,3,132,676,19,676,1,Aug
18168,6,196,594,97,594,1,Jun
15057,2,40,668,25,668,0,Mar
13979,1,1,639,54,639,0,Sep
17204,4,88,646,44,646,1,Jun
17320,3,267,634,57,634,1,Aug
12546,2,31,633,59,633,0,Oct
17674,2,294,672,19,672,1,Sep
15434,5,191,647,40,647,1,Dec
12912,5,37,670,17,670,0,Dec
17095,3,312,618,69,618,1,Nov
15265,2,84,612,76,612,1,Jul
16714,3,98,610,77,610,1,May
13772,3,205,546,141,546,1,Nov
16520,3,179,558,129,558,1,Jun
15116,4,187,648,37,648,1,Nov
13379,3,110,601,85,601,1,Nov
16800,1,1,540,148,540,0,Nov
13610,7,273,516,165,516,1,Nov
15185,1,1,666,21,666,0,Sep
12689,2,101,628,57,628,1,Nov
15907,3,206,509,175,509,1,Dec
18117,1,1,618,68,618,0,Nov
16950,3,310,644,39,644,1,Oct
15332,4,3,652,29,652,0,Dec
14507,6,252,600,79,600,1,Nov
18082,1,1,621,62,621,0,Nov
15473,7,46,672,4,672,0,Nov
14573,9,192,544,127,544,1,Jun
17410,5,199,616,57,616,1,Nov
15318,1,1,642,33,642,0,Dec
13467,2,25,584,89,584,0,Nov
16200,2,159,523,149,523,1,Dec
16584,2,174,646,25,646,1,Sep
16902,1,1,629,43,629,0,Aug
16174,3,25,651,19,651,0,Aug
16762,3,124,618,51,618,1,Nov
12849,2,237,623,47,623,1,Nov
16152,1,1,642,29,642,0,Mar
13500,3,99,609,60,609,1,Nov
13719,5,219,609,56,609,1,Nov
13035,2,186,644,23,644,1,Sep
16092,3,139,628,37,628,1,Aug
18237,5,131,622,40,622,1,Dec
15737,8,228,599,60,599,1,Nov
14006,3,196,641,22,641,1,Aug
14978,5,258,525,136,525,1,Sep
17974,3,194,519,143,519,1,Nov
13736,2,255,497,166,497,1,Dec
15274,2,14,619,44,619,0,Dec
14759,3,228,569,92,569,1,Dec
16108,1,1,615,48,615,0,Sep
15906,7,235,544,113,544,1,Nov
17429,3,90,624,36,624,0,Aug
14631,3,248,622,38,622,1,Oct
18034,2,1,561,99,561,0,Nov
16715,1,1,642,19,642,0,Sep
14346,2,176,605,55,605,1,Aug
17560,4,215,635,22,635,1,Sep
15366,2,282,621,37,621,1,Sep
15399,3,77,611,45,611,0,Dec
13655,2,127,605,52,605,1,Aug
18035,3,7,611,44,611,0,Nov
15489,3,188,608,47,608,1,Nov
13715,5,91,563,89,563,1,Mar
14514,3,270,589,65,589,1,Oct
13354,1,1,604,51,604,0,Sep
12371,2,14,591,63,591,0,Oct
16470,4,307,531,120,531,1,Oct
14744,7,350,627,21,627,1,Nov
13310,3,296,587,65,587,1,Nov
17287,7,346,559,88,559,1,Nov
13636,5,248,592,57,592,1,Nov
13192,2,109,595,57,595,0,Sep
16098,7,286,613,34,613,1,Sep
13860,5,85,591,58,591,0,Dec
17007,6,306,597,50,597,1,Oct
16759,3,23,609,40,609,0,Dec
14138,2,62,610,40,610,0,Dec
14716,2,105,604,46,604,0,Oct
17777,3,75,507,141,507,0,Nov
16173,6,82,575,70,575,0,Nov
15156,3,32,597,51,597,0,Dec
14499,3,252,501,146,501,1,Nov
15919,2,349,545,103,545,1,Nov
14222,1,1,607,41,607,0,Jun
14708,3,365,621,25,621,1,Dec
17302,5,290,575,68,575,1,Nov
17244,1,1,616,31,616,0,Oct
17664,2,193,604,41,604,1,Nov
14738,7,273,601,39,601,1,Oct
17058,3,158,592,51,592,1,Sep
18080,2,223,642,2,642,1,Nov
15898,5,365,570,70,570,1,Dec
14216,4,34,594,47,594,0,Dec
15813,2,31,603,40,603,0,May
16503,4,253,569,71,569,1,Aug
13396,2,290,600,42,600,1,Nov
15239,2,68,594,48,594,0,Nov
15022,4,35,543,96,543,0,Nov
17242,2,72,611,30,611,0,Aug
14229,3,281,610,29,610,1,Oct
13447,3,12,584,55,584,0,Nov
13122,2,146,585,54,585,1,Sep
18194,1,1,632,7,632,0,Sep
17703,3,103,590,47,590,0,Nov
15500,4,73,572,64,572,0,Dec
13601,2,166,548,90,548,1,Oct
15497,2,302,624,13,624,1,Nov
14725,1,1,593,45,593,0,Nov
18202,3,111,581,55,581,0,May
17774,4,208,512,123,512,1,Sep
17341,3,209,489,147,489,1,Jul
14223,3,171,585,50,585,1,Sep
17951,3,333,616,18,616,1,Oct
12794,2,45,592,43,592,0,Oct
17837,8,120,518,110,518,1,Oct
16805,2,186,539,94,539,1,Jun
17658,2,185,616,17,616,1,Nov
15801,3,63,570,61,570,0,Oct
14272,2,180,599,33,599,1,Sep
18189,2,190,566,65,566,1,Sep
16284,2,19,544,87,544,0,Nov
17566,2,17,518,113,518,0,Dec
16109,2,89,612,18,612,0,May
15384,2,189,596,34,596,1,Jun
18143,2,25,570,59,570,0,Aug
14447,5,261,571,54,571,1,Nov
13652,3,322,578,48,578,1,Oct
15806,3,230,602,24,602,1,Oct
14201,7,299,590,32,590,1,Oct
14129,5,259,592,31,592,1,Dec
17459,2,16,537,88,537,0,Oct
18123,2,7,594,31,594,0,Nov
12550,1,1,569,57,569,0,Sep
14440,5,357,588,33,588,1,Dec
16340,1,1,501,124,501,0,Aug
15795,1,1,581,42,581,0,Jul
14597,2,180,577,45,577,1,Nov
14224,4,209,514,105,514,1,Aug
15415,1,1,575,46,575,0,Jan
15522,2,54,573,47,573,0,Nov
15478,2,16,585,34,585,0,Oct
15076,1,1,571,49,571,0,Jun
14301,1,1,606,13,606,0,Aug
15948,2,35,567,51,567,0,Dec
12722,4,65,566,50,566,0,Sep
15411,4,156,530,86,530,1,Nov
17097,8,363,459,153,459,1,Dec
12936,4,61,559,56,559,0,Nov
13956,5,266,491,123,491,1,Dec
16747,2,30,583,34,583,0,Nov
17720,4,341,576,39,576,1,Nov
14869,2,94,550,66,550,0,Dec
13314,3,72,560,55,560,0,Dec
12649,3,105,586,28,586,0,Aug
12638,1,1,577,39,577,0,Nov
15596,5,264,561,51,561,1,Aug
17387,2,13,542,71,542,0,Nov
13501,1,1,560,52,560,0,Feb
12772,1,1,556,55,556,0,Oct
12577,3,323,472,137,472,1,Nov
17666,2,61,596,14,596,0,Dec
13336,1,1,559,51,559,0,Sep
17867,6,258,542,62,542,1,Nov
12630,2,34,548,60,548,0,Nov
13813,4,95,552,54,552,0,Oct
16442,3,359,446,161,446,1,Dec
17289,3,148,520,86,520,1,Nov
16872,3,107,600,5,600,0,Sep
16899,6,352,522,80,522,1,Dec
17472,3,108,462,142,462,0,Jun
16225,5,232,493,109,493,1,Oct
14128,2,195,564,40,564,1,Oct
14875,2,155,558,46,558,0,Aug
17505,2,44,556,48,556,0,Jul
17624,2,203,554,49,554,1,Nov
14419,6,354,487,112,487,1,Nov
12933,3,259,499,102,499,1,Nov
12352,8,260,536,59,536,1,Nov
18218,2,70,584,17,584,0,May
17797,3,160,498,102,498,1,Nov
16881,1,1,600,1,600,0,Oct
16504,1,1,524,76,524,0,Nov
12679,4,225,554,43,554,1,Oct
14553,5,319,493,103,493,1,Nov
15027,4,207,565,30,565,1,Nov
13662,3,173,543,50,543,1,Sep
17047,3,119,533,59,533,0,Sep
16256,1,1,581,13,581,0,Mar
16825,2,147,566,27,566,0,Nov
17594,2,169,550,42,550,0,Sep
16103,6,226,558,30,558,1,Dec
12642,3,82,552,39,552,0,Nov
16205,4,148,517,73,517,0,Nov
12822,2,16,550,41,550,0,Sep
16184,6,147,561,26,561,0,Oct
16112,4,195,574,15,574,1,Jul
13280,3,214,522,67,522,1,Aug
15069,1,1,520,70,520,0,Jun
16660,4,303,571,16,571,1,Nov
12462,2,284,536,51,536,1,Nov
16350,4,312,545,40,545,1,Nov
12354,1,1,530,58,530,0,Apr
12878,2,29,547,38,547,0,Apr
14352,4,116,538,44,538,0,Jul
15373,12,363,500,74,500,1,Dec
14715,4,306,521,60,521,1,Nov
12925,2,70,541,42,541,0,Dec
16770,5,314,464,116,464,1,Oct
12976,1,1,561,22,561,0,May
13278,1,1,537,46,537,0,Oct
12842,2,238,547,34,547,1,Sep
16175,4,145,533,45,533,0,Sep
16505,1,1,576,4,576,0,Nov
16268,2,1,533,45,533,0,Sep
16877,6,195,463,111,463,1,Nov
17169,2,125,526,51,526,0,Oct
13557,2,252,546,31,546,1,Nov
16232,4,171,550,24,550,0,Oct
12488,3,65,529,46,529,0,Nov
17886,3,217,481,93,481,1,Nov
16546,2,81,549,25,549,0,Feb
15433,2,53,534,40,534,0,May
16572,3,148,532,40,532,0,Aug
13489,4,189,560,11,560,1,Aug
17370,4,96,540,31,540,0,Sep
16801,4,110,499,72,499,0,Jun
13427,3,195,545,25,545,1,Nov
15424,2,1,554,17,554,0,Mar
14657,4,308,466,103,466,1,Nov
12475,1,1,535,36,535,0,Oct
17648,4,188,487,81,487,1,Oct
16898,3,342,419,150,419,1,Nov
16916,2,348,440,129,440,1,Nov
13064,4,314,516,51,516,1,Nov
13249,3,168,546,21,546,0,Sep
13016,3,49,527,39,527,0,Sep
14920,2,1,509,57,509,0,May
13155,4,335,497,67,497,1,Nov
15252,2,146,522,44,522,0,Nov
17236,6,350,474,88,474,1,Nov
13867,3,186,513,51,513,0,Nov
12545,2,184,523,42,523,0,Sep
13572,1,1,534,32,534,0,May
18196,2,195,433,131,433,1,Sep
16924,3,62,493,69,493,0,Nov
17994,4,169,497,63,497,0,Aug
14285,4,155,541,18,541,0,Nov
13109,2,97,520,41,520,0,Oct
16996,6,323,544,13,544,1,Nov
15793,3,253,553,6,553,1,Nov
13200,4,107,516,42,516,0,Nov
12951,6,322,503,53,503,1,Dec
12427,3,349,533,26,533,1,Nov
15312,4,279,516,42,516,1,Sep
16639,3,204,510,48,510,1,Nov
17521,3,169,519,38,519,0,Nov
14439,1,1,526,32,526,0,Jan
13940,4,126,516,39,516,0,Nov
16612,4,278,506,48,506,1,Nov
14267,3,97,530,25,530,0,Jun
16365,9,349,504,45,504,1,Nov
15181,3,203,544,11,544,0,Oct
12717,2,94,506,49,506,0,Jul
13548,2,147,441,114,441,0,Sep
16383,2,193,475,80,475,0,Sep
12571,2,81,523,31,523,0,Oct
16511,3,244,417,135,417,1,Nov
16766,2,1,536,17,536,0,Mar
12652,1,1,505,48,505,0,Jan
16560,2,331,500,52,500,1,Nov
17970,1,1,525,27,525,0,May
15860,8,327,440,105,440,1,Oct
15108,4,85,499,50,499,0,Jul
16629,2,22,493,58,493,0,Sep
18248,2,63,511,39,511,0,Aug
15525,3,365,416,133,416,1,Dec
17731,4,104,493,54,493,0,Sep
15675,3,198,527,20,527,0,Sep
14592,3,28,415,132,415,0,Nov
14428,5,317,436,108,436,1,Dec
17921,4,202,430,114,430,1,Oct
14824,4,81,525,19,525,0,Nov
13753,1,1,512,35,512,0,Feb
12697,3,140,508,37,508,0,Nov
12713,1,1,508,38,508,0,Dec
13720,4,138,501,42,501,0,Aug
14664,2,13,466,78,466,0,Nov
12828,6,127,494,46,494,0,Dec
17914,1,1,473,72,473,0,Dec
15965,4,350,453,88,453,1,Nov
14161,3,153,455,87,455,0,May
15421,4,251,500,40,500,1,Oct
13591,3,202,485,56,485,0,Oct
14522,4,173,525,15,525,0,Nov
14045,4,264,535,4,535,1,Aug
12694,2,112,509,32,509,0,Sep
12458,2,213,506,35,506,0,Sep
16438,5,76,463,74,463,0,Dec
14442,2,112,482,58,482,0,May
13596,2,7,406,133,406,0,Dec
14344,8,241,477,56,477,1,Aug
13656,2,172,490,49,490,0,Jun
13750,5,283,516,20,516,1,Oct
14770,2,90,490,49,490,0,Apr
13376,3,135,493,45,493,0,Sep
17621,3,333,514,24,514,1,Nov
16086,5,307,511,24,511,1,Oct
15275,1,1,498,41,498,0,Nov
15611,13,325,504,23,504,1,Nov
17894,8,294,405,127,405,1,Sep
15329,3,132,486,51,486,0,Oct
14403,4,116,519,17,519,0,Aug
13410,5,267,518,15,518,1,Nov
17527,4,164,488,45,488,0,Oct
16043,4,280,503,30,503,1,Nov
14891,2,39,505,30,505,0,Jul
17027,6,238,421,110,421,1,Sep
14139,1,1,510,26,510,0,Oct
15255,1,1,489,47,489,0,Oct
15757,2,152,491,43,491,0,Oct
16775,11,357,440,84,440,1,Nov
15747,3,160,480,52,480,0,Nov
14959,4,232,494,37,494,1,Oct
16624,2,116,488,44,488,0,Sep
17516,5,270,416,113,416,1,Nov
15855,5,126,470,59,470,0,Jul
17046,1,1,510,22,510,0,Jul
12425,1,1,496,36,496,0,Sep
16020,3,48,487,42,487,0,Nov
15712,5,278,486,41,486,1,Nov
13732,1,1,498,33,498,0,Nov
14623,5,203,419,108,419,0,Nov
18171,5,274,481,43,481,1,Oct
17048,3,213,485,41,485,0,Aug
16306,6,153,487,36,487,0,May
17152,3,68,517,9,517,0,May
13730,2,25,488,38,488,0,Jul
14529,3,50,348,177,348,0,Oct
17144,2,83,483,42,483,0,Dec
12465,2,152,479,46,479,0,Nov
14557,1,1,510,16,510,0,Sep
17829,1,1,496,30,496,0,Feb
14754,2,250,486,38,486,1,Oct
12739,2,20,486,38,486,0,Sep
14126,3,2,508,14,508,0,Dec
15073,3,177,491,31,491,0,Nov
15364,2,158,493,29,493,0,Sep
13104,6,351,504,14,504,1,Dec
14857,2,88,464,58,464,0,Oct
17503,2,35,486,36,486,0,Dec
15508,6,46,440,78,440,0,Jun
13745,1,1,496,25,496,0,Jun
14150,2,324,496,23,496,1,Nov
12421,4,303,484,32,484,1,Nov
13176,1,1,453,66,453,0,Oct
14937,3,73,484,33,484,0,Oct
18217,2,41,491,27,491,0,Nov
15832,1,1,465,54,465,0,Mar
13689,1,1,512,6,512,0,Oct
14154,2,1,465,52,465,0,Apr
16491,1,1,478,39,478,0,Oct
16539,4,365,477,36,477,1,Dec
17979,4,224,397,116,397,0,Nov
12453,1,1,473,43,473,0,Jul
15492,2,46,483,32,483,0,Nov
14022,1,1,487,28,487,0,Apr
17259,2,220,410,104,410,0,Jul
16603,2,16,480,34,480,0,Sep
16031,2,154,423,91,423,0,Sep
15621,4,17,501,11,501,0,Dec
17883,4,242,379,133,379,1,Dec
14481,2,122,489,25,489,0,Jun
15088,2,45,460,53,460,0,Nov
14629,2,43,380,133,380,0,Dec
14465,3,56,405,107,405,0,Apr
14897,4,289,468,43,468,1,Dec
17154,1,1,490,23,490,0,Sep
14672,2,101,454,58,454,0,Apr
12994,3,264,459,52,459,1,Dec
16642,2,202,479,32,479,0,Dec
13402,2,244,479,32,479,0,Aug
16361,4,61,421,87,421,0,Nov
17978,1,1,499,12,499,0,Dec
13878,1,1,475,35,475,0,Oct
17044,1,1,504,6,504,0,Nov
13138,6,350,473,31,473,1,Nov
17642,2,56,474,34,474,0,Aug
15651,3,223,479,27,479,0,Nov
14034,3,135,423,82,423,0,Nov
16309,2,134,467,39,467,0,Aug
13075,1,1,485,22,485,0,Aug
16480,1,1,455,51,455,0,Sep
15605,5,337,441,61,441,1,Nov
16431,3,84,453,51,453,0,May
12572,2,43,452,53,452,0,Dec
12924,4,239,481,22,481,0,Sep
13856,3,34,494,10,494,0,Jun
15464,1,1,350,155,350,0,Jan
14332,3,125,481,22,481,0,Nov
17443,1,1,504,1,504,0,May
14710,4,45,378,124,378,0,Nov
16563,1,1,486,19,486,0,Oct
17890,2,38,416,88,416,0,Jan
16811,2,12,477,26,477,0,Dec
13110,7,279,388,109,388,1,Nov
15553,1,1,451,51,451,0,Oct
13294,2,59,453,48,453,0,Jun
15891,1,1,442,60,442,0,Apr
13549,7,216,458,37,458,0,Nov
15197,3,347,469,30,469,1,Nov
17265,2,41,394,106,394,0,Jul
13728,6,273,458,38,458,1,Nov
14093,1,1,406,95,406,0,Nov
17934,2,7,478,21,478,0,Oct
12596,2,190,474,25,474,0,Oct
13951,3,118,459,38,459,0,Jun
12940,2,33,411,87,411,0,Oct
13919,2,62,474,24,474,0,Oct
13963,4,59,460,35,460,0,Feb
17277,2,95,430,67,430,0,Apr
15028,4,360,459,35,459,1,Dec
17733,2,222,463,33,463,0,Nov
12513,1,1,462,35,462,0,Aug
17290,2,12,404,92,404,0,Dec
15990,2,243,443,52,443,0,Oct
15074,1,1,455,41,455,0,Aug
15618,4,103,454,39,454,0,Nov
12724,4,327,445,47,445,1,Dec
17172,1,1,480,15,480,0,Sep
15339,2,251,416,77,416,0,Oct
13235,1,1,441,53,441,0,May
13575,5,152,449,41,449,0,Nov
14013,3,165,462,30,462,0,Aug
15877,2,16,371,122,371,0,Dec
15582,3,195,453,39,453,0,Nov
14829,4,343,452,39,452,1,Nov
13835,4,190,442,48,442,0,Nov
15996,6,277,384,103,384,1,Sep
14441,4,254,446,43,446,0,Dec
12514,1,1,440,51,440,0,Mar
12723,5,61,434,53,434,0,Dec
15654,2,16,475,15,475,0,Nov
15568,3,70,461,27,461,0,Dec
13637,3,174,409,79,409,0,Oct
16070,2,9,457,32,457,0,Nov
15835,4,286,439,47,439,1,Oct
17584,2,120,458,30,458,0,Dec
15721,1,1,409,80,409,0,Nov
16833,4,333,440,46,440,1,Dec
15901,3,138,384,102,384,0,Nov
17805,1,1,478,10,478,0,Sep
14540,3,299,421,64,421,1,Nov
13091,1,1,466,21,466,0,Nov
17423,2,171,459,26,459,0,Oct
16222,1,1,365,120,365,0,Jan
17062,4,55,430,52,430,0,Jan
14687,1,1,470,15,470,0,Aug
15087,1,1,470,15,470,0,Mar
12628,3,60,448,34,448,0,Dec
14475,3,233,447,35,447,0,Sep
13631,11,167,467,6,467,0,Sep
17391,2,1,480,2,480,0,Jun
15574,4,194,349,131,349,0,Jun
15414,3,232,443,37,443,0,Nov
16987,7,202,402,74,402,0,Dec
13118,5,269,410,68,410,1,Nov
14193,2,201,445,35,445,0,Oct
15745,4,217,421,57,421,0,Nov
13389,3,221,429,50,429,0,Nov
15739,1,1,472,8,472,0,Oct
13329,2,335,463,16,463,1,Nov
15807,3,26,430,48,430,0,Oct
13131,3,164,447,30,447,0,Nov
18121,2,5,450,28,450,0,Jul
12680,4,112,443,33,443,0,Dec
14020,2,71,441,37,441,0,Nov
13375,1,1,442,37,442,0,Sep
14400,1,1,454,25,454,0,Jul
13823,2,72,439,39,439,0,Nov
15031,4,277,401,74,401,1,Dec
16444,4,218,407,68,407,0,Oct
15386,1,1,446,31,446,0,Jun
16419,6,199,436,36,436,0,Aug
17447,2,31,443,33,443,0,Oct
15175,1,1,454,23,454,0,Sep
13037,3,118,431,44,431,0,Jul
16136,3,217,440,35,440,0,Oct
16005,4,258,300,173,300,1,Nov
14758,4,114,419,54,419,0,Jul
14451,2,134,389,86,389,0,Oct
14044,4,283,308,165,308,1,Nov
12838,2,340,359,115,359,1,Nov
13900,3,79,430,42,430,0,Jun
14046,1,1,460,14,460,0,Feb
15075,1,1,447,27,447,0,Sep
13476,2,102,417,56,417,0,Jun
17779,3,122,397,73,397,0,Nov
15847,2,249,449,22,449,0,Nov
13782,6,315,371,96,371,1,Nov
14111,4,227,458,10,458,0,Nov
13030,2,356,394,76,394,1,Nov
13558,4,62,344,123,344,0,Dec
17321,2,59,373,94,373,0,Dec
12584,9,276,416,44,416,1,Dec
17764,2,160,395,71,395,0,Oct
15952,4,191,399,65,399,0,Nov
16037,3,88,428,37,428,0,Mar
13748,5,278,439,24,439,0,Sep
14256,2,104,414,51,414,0,Mar
17812,4,355,350,113,350,1,Nov
14179,2,11,330,135,330,0,Oct
17545,3,1,341,122,341,0,Oct
16882,3,250,424,39,424,0,Oct
16099,3,175,434,29,434,0,Oct
17734,3,180,422,40,422,0,Oct
15789,1,1,438,25,438,0,Dec
14586,1,1,444,19,444,0,Mar
13397,5,266,430,28,430,0,Sep
14923,1,1,418,44,418,0,Oct
13044,1,1,429,33,429,0,Feb
16164,3,25,433,27,433,0,Nov
15068,2,210,364,96,364,0,Oct
14593,3,177,332,127,332,0,Nov
12728,4,261,419,38,419,0,Sep
14539,2,28,428,31,428,0,Nov
12556,2,100,358,100,358,0,Oct
14261,2,27,406,52,406,0,Oct
16024,1,1,398,61,398,0,Nov
